Date Time (GMT+2);NPS Latvia;NPS Lithuania;NPS Finland;NPS Estonia
05.10.2022 23:00;151.94;151.94;0.08;151.94
06.10.2022 00:00;97.24;97.24;-0.19;50.01
06.10.2022 01:00;279.79;279.79;-0.39;50.01
06.10.2022 02:00;81.06;81.06;-0.95;50
06.10.2022 03:00;81.22;81.22;-0.99;0.1
06.10.2022 04:00;89.29;89.29;-0.52;0.09
06.10.2022 05:00;80.57;80.57;-0.09;0.08
06.10.2022 06:00;341.3;341.3;0.58;341.3
06.10.2022 07:00;339.83;339.83;4.27;107.4
06.10.2022 08:00;468.85;468.85;10.19;239.87
06.10.2022 09:00;468.81;468.81;13.11;468.81
06.10.2022 10:00;216.74;216.74;13.01;202.5
06.10.2022 11:00;188.23;188.23;11.12;188.23
06.10.2022 12:00;80.46;80.46;8.94;80.46
06.10.2022 13:00;73.05;73.05;5.68;73.05
06.10.2022 14:00;127.93;127.93;4.39;127.93
06.10.2022 15:00;126.79;126.79;3.95;126.79
06.10.2022 16:00;220.96;220.96;4.35;166.67
06.10.2022 17:00;306.76;306.76;4.16;306.76
06.10.2022 18:00;227;227;6.65;159.8
06.10.2022 19:00;342.05;342.05;5.48;342.05
06.10.2022 20:00;463.42;463.42;5.08;107.47
06.10.2022 21:00;290.75;290.75;3.3;3.3
06.10.2022 22:00;107.45;107.45;1.47;107.45
06.10.2022 23:00;50.03;50.03;0.09;0.1
07.10.2022 00:00;100.02;100.02;-0.05;0.09
07.10.2022 01:00;50;50;-0.92;50
07.10.2022 02:00;0.1;0.1;-0.96;0.1
07.10.2022 03:00;0.09;0.09;-0.96;0.09
07.10.2022 04:00;30.54;30.54;-0.59;30.54
07.10.2022 05:00;151;151;-0.05;95.93
07.10.2022 06:00;145.3;145.3;0.81;100.01
07.10.2022 07:00;200.03;200.03;5.95;200.03
07.10.2022 08:00;309.49;309.49;13.34;309.49
07.10.2022 09:00;249.59;249.59;14.93;249.59
07.10.2022 10:00;202.79;202.79;14.94;202.79
07.10.2022 11:00;181.42;181.42;14.91;181.42
07.10.2022 12:00;129.45;129.45;14.52;129.45
07.10.2022 13:00;109.03;109.03;14.06;109.03
07.10.2022 14:00;85.61;85.61;13.74;85.61
07.10.2022 15:00;83.89;83.89;12.08;83.89
07.10.2022 16:00;185.79;185.79;10.52;185.79
07.10.2022 17:00;164.15;164.15;7.59;164.15
07.10.2022 18:00;228.18;228.18;10.38;228.18
07.10.2022 19:00;279.93;279.93;11.33;279.93
07.10.2022 20:00;316.18;316.18;10.64;316.18
07.10.2022 21:00;250.02;250.02;8.08;250.02
07.10.2022 22:00;264.21;264.21;5.74;264.21
07.10.2022 23:00;95.93;95.93;3.78;95.93
08.10.2022 00:00;43.52;43.52;1.3;43.52
08.10.2022 01:00;0.08;0.08;0.01;0.08
08.10.2022 02:00;63.22;63.22;0;63.22
08.10.2022 03:00;40.42;40.42;-0.03;40.42
08.10.2022 04:00;59;59;0;59
08.10.2022 05:00;97.36;97.36;0.07;97.36
08.10.2022 06:00;97.35;97.35;2.03;97.35
08.10.2022 07:00;113.51;113.51;3.8;105.45
08.10.2022 08:00;153.19;153.19;7.48;134.5
08.10.2022 09:00;166.59;166.59;10.13;166.59
08.10.2022 10:00;186.86;186.86;12;186.86
08.10.2022 11:00;169.5;169.5;12.87;105.5
08.10.2022 12:00;130.3;130.3;11.57;105.46
08.10.2022 13:00;106.54;106.54;10.57;105.47
08.10.2022 14:00;109.9;109.9;9.39;109.9
08.10.2022 15:00;116.6;116.6;9.02;116.6
08.10.2022 16:00;139.51;139.51;9.67;139.51
08.10.2022 17:00;132.51;132.51;10.37;132.51
08.10.2022 18:00;218.64;218.64;10.87;218.64
08.10.2022 19:00;225.1;225.1;11.71;225.1
08.10.2022 20:00;256.56;256.56;13.08;256.56
08.10.2022 21:00;225.04;225.04;10.69;225.04
08.10.2022 22:00;123.68;123.68;9.93;123.68
08.10.2022 23:00;105.49;105.49;8.45;105.49
09.10.2022 00:00;142.86;142.86;5.29;142.86
09.10.2022 01:00;184.91;184.91;2.06;184.91
09.10.2022 02:00;106.38;106.38;1.66;106.38
09.10.2022 03:00;106.35;106.35;2.01;106.35
09.10.2022 04:00;106.37;106.37;2.22;106.37
09.10.2022 05:00;141.95;141.95;4.52;141.95
09.10.2022 06:00;147.12;147.12;7.71;147.12
09.10.2022 07:00;153;153;10.1;153
09.10.2022 08:00;195.68;195.68;11.37;195.68
09.10.2022 09:00;196.7;196.7;13.94;196.7
09.10.2022 10:00;150.85;150.85;16.82;150.85
09.10.2022 11:00;116;116;17.15;116
09.10.2022 12:00;93.36;93.36;15.54;93.36
09.10.2022 13:00;126.8;126.8;14.67;106.31
09.10.2022 14:00;80.06;80.06;14.24;80.06
09.10.2022 15:00;77.24;77.24;14.51;77.24
09.10.2022 16:00;89.41;89.41;14.42;89.41
09.10.2022 17:00;140.04;140.04;14.68;140.04
09.10.2022 18:00;182.01;182.01;15.04;182.01
09.10.2022 19:00;195.25;195.25;15.44;195.25
09.10.2022 20:00;268.38;268.38;15.07;268.38
09.10.2022 21:00;206.36;206.36;14.29;206.36
09.10.2022 22:00;123.6;123.6;14.3;123.6
09.10.2022 23:00;97.59;97.59;12.71;97.59
10.10.2022 00:00;72.47;72.47;10.73;72.47
10.10.2022 01:00;81.3;81.3;11.22;81.3
10.10.2022 02:00;78.61;78.61;10.38;78.61
10.10.2022 03:00;84.34;84.34;9.78;84.34
10.10.2022 04:00;78.96;78.96;9.03;78.96
10.10.2022 05:00;80.13;80.13;9.53;80.13
10.10.2022 06:00;141.4;141.4;11.31;141.4
10.10.2022 07:00;372.19;372.19;12.54;372.19
10.10.2022 08:00;227.26;227.26;12.16;227.26
10.10.2022 09:00;275.86;275.86;12.96;275.86
10.10.2022 10:00;182.1;182.1;13.54;182.1
10.10.2022 11:00;164.83;164.83;13.08;106.39
10.10.2022 12:00;150.92;150.92;12.74;106.33
10.10.2022 13:00;144.39;144.39;11.7;144.39
10.10.2022 14:00;167.83;167.83;10.6;167.83
10.10.2022 15:00;190.25;190.25;9.3;190.25
10.10.2022 16:00;201.43;201.43;10.65;201.43
10.10.2022 17:00;251.34;251.34;11.05;251.34
10.10.2022 18:00;252.77;252.77;12.97;252.77
10.10.2022 19:00;265.32;265.32;13.37;265.32
10.10.2022 20:00;330.09;330.09;12.9;330.09
10.10.2022 21:00;220.08;220.08;10.66;220.08
10.10.2022 22:00;184.92;184.92;9.59;184.92
10.10.2022 23:00;95.07;95.07;6.86;95.07
11.10.2022 00:00;145.02;145.02;2.02;96.32
11.10.2022 01:00;106.47;106.47;0.07;95.23
11.10.2022 02:00;76;76;0.06;76
11.10.2022 03:00;80.38;80.38;0.41;80.38
11.10.2022 04:00;164;164;1.05;95.2
11.10.2022 05:00;157.68;157.68;2.07;95.26
11.10.2022 06:00;223.93;223.93;7.77;223.93
11.10.2022 07:00;310.01;310.01;10.97;310.01
11.10.2022 08:00;310.01;310.01;12.62;310.01
11.10.2022 09:00;310.09;310.09;13.13;95.25
11.10.2022 10:00;288.23;288.23;12.97;288.23
11.10.2022 11:00;244.29;244.29;12.85;244.29
11.10.2022 12:00;230.4;230.4;12.64;230.4
11.10.2022 13:00;200.34;200.34;12.6;200.34
11.10.2022 14:00;205.67;205.67;24.99;125.5
11.10.2022 15:00;209.68;209.68;11.14;95.29
11.10.2022 16:00;229.06;229.06;10.96;229.06
11.10.2022 17:00;250.02;250.02;11.41;250.02
11.10.2022 18:00;280.02;280.02;12.68;280.02
11.10.2022 19:00;340.06;340.06;13.07;340.06
11.10.2022 20:00;310.08;310.08;12.78;310.08
11.10.2022 21:00;310.02;310.02;11;310.02
11.10.2022 22:00;250.05;250.05;10.58;200.5
11.10.2022 23:00;250.01;250.01;8.4;250.01
12.10.2022 00:00;258.54;258.54;3.15;196.73
12.10.2022 01:00;236.57;236.57;10.42;124.58
12.10.2022 02:00;222.21;222.21;10.3;124.53
12.10.2022 03:00;195.67;195.67;10.53;124.51
12.10.2022 04:00;198.99;198.99;11.24;124.5
12.10.2022 05:00;219.9;219.9;12.32;104.07
12.10.2022 06:00;240.47;240.47;13.64;134.06
12.10.2022 07:00;307.23;307.23;52.21;307.23
12.10.2022 08:00;348.86;348.86;67.21;134.06
12.10.2022 09:00;448.32;448.32;83.46;104.07
12.10.2022 10:00;332.25;332.25;209.75;209.75
12.10.2022 11:00;283.73;283.73;269.93;269.93
12.10.2022 12:00;247.73;247.73;202.16;202.16
12.10.2022 13:00;215.85;215.85;192.79;192.79
12.10.2022 14:00;220.3;220.3;197.02;197.02
12.10.2022 15:00;218.73;218.73;190.02;190.02
12.10.2022 16:00;225.82;225.82;187.09;187.09
12.10.2022 17:00;256.92;256.92;185.36;185.36
12.10.2022 18:00;295.09;295.09;203.31;295.09
12.10.2022 19:00;378.4;378.4;204.94;378.4
12.10.2022 20:00;448.35;448.35;202.07;448.35
12.10.2022 21:00;324.45;324.45;183.86;183.86
12.10.2022 22:00;273.02;273.02;176.68;176.68
12.10.2022 23:00;243.61;243.61;124.55;124.55
13.10.2022 00:00;228.57;228.57;80;94.18
13.10.2022 01:00;218.66;218.66;15.2;135.3
13.10.2022 02:00;210;210;14.76;135.24
13.10.2022 03:00;193.8;193.8;14.23;135.24
13.10.2022 04:00;182.96;182.96;14.09;135.25
13.10.2022 05:00;195.02;195.02;14.51;161.69
13.10.2022 06:00;218.46;218.46;15.65;218.46
13.10.2022 07:00;262.7;262.7;25.05;262.7
13.10.2022 08:00;292.49;292.49;119.9;292.49
13.10.2022 09:00;331.56;331.56;155.09;331.56
13.10.2022 10:00;301.56;301.56;155;301.56
13.10.2022 11:00;277.92;277.92;155.03;268.05
13.10.2022 12:00;277.7;277.7;155.05;155.05
13.10.2022 13:00;262.7;262.7;135.9;135.9
13.10.2022 14:00;254.99;254.99;119.95;135.28
13.10.2022 15:00;255;255;119.94;255
13.10.2022 16:00;263.58;263.58;114.04;263.58
13.10.2022 17:00;245.66;245.66;119.95;245.66
13.10.2022 18:00;308.05;308.05;150.06;308.05
13.10.2022 19:00;317.37;317.37;192.14;317.37
13.10.2022 20:00;342.69;342.69;175.07;342.69
13.10.2022 21:00;290.1;290.1;59.03;228.65
13.10.2022 22:00;239.3;239.3;40.07;135.23
13.10.2022 23:00;100.09;100.09;34.87;100.09
14.10.2022 00:00;150.03;150.03;29.71;94.76
14.10.2022 01:00;32.32;32.32;32.32;32.32
14.10.2022 02:00;34.28;34.28;34.28;34.28
14.10.2022 03:00;36.36;36.36;36.36;36.36
14.10.2022 04:00;46.24;46.24;46.24;46.24
14.10.2022 05:00;218.92;218.92;60.04;105.3
14.10.2022 06:00;229.49;229.49;175.63;229.49
14.10.2022 07:00;284.17;284.17;220.8;284.17
14.10.2022 08:00;321.86;350;243.8;321.86
14.10.2022 09:00;222.91;222.91;222.91;222.91
14.10.2022 10:00;327.39;327.39;257.25;327.39
14.10.2022 11:00;297.26;297.26;297.26;297.26
14.10.2022 12:00;259.82;259.82;259.82;259.82
14.10.2022 13:00;262.01;262.01;262.01;262.01
14.10.2022 14:00;238.37;238.37;238.37;238.37
14.10.2022 15:00;221.42;221.42;221.42;221.42
14.10.2022 16:00;242.69;242.69;242.69;242.69
14.10.2022 17:00;258.6;258.6;258.6;258.6
14.10.2022 18:00;275;275;275;275
14.10.2022 19:00;290;290;290;290
14.10.2022 20:00;304.81;304.81;304.81;304.81
14.10.2022 21:00;266.99;266.99;223.89;223.89
14.10.2022 22:00;217.94;217.94;217.94;217.94
14.10.2022 23:00;179.99;179.99;179.99;179.99
15.10.2022 00:00;193;193;116.43;116.43
15.10.2022 01:00;191.76;191.76;23.06;191.76
15.10.2022 02:00;134.29;134.29;23.03;134.29
15.10.2022 03:00;134.2;134.2;19.9;134.2
15.10.2022 04:00;134.2;134.2;18.84;134.2
15.10.2022 05:00;134.29;134.29;18.25;134.29
15.10.2022 06:00;133.36;133.36;24.83;133.36
15.10.2022 07:00;147.49;147.49;23.01;147.49
15.10.2022 08:00;165.57;165.57;18.39;165.57
15.10.2022 09:00;189.31;189.31;20.03;189.31
15.10.2022 10:00;199.33;199.33;23.04;199.33
15.10.2022 11:00;185.09;185.09;64.07;185.09
15.10.2022 12:00;160;160;54.85;160
15.10.2022 13:00;144.91;144.91;46.12;144.91
15.10.2022 14:00;136.57;136.57;50.02;136.57
15.10.2022 15:00;137.08;137.08;40;137.08
15.10.2022 16:00;148.96;148.96;23.05;148.96
15.10.2022 17:00;155.29;155.29;49.63;155.29
15.10.2022 18:00;161.03;161.03;94.65;161.03
15.10.2022 19:00;180.74;180.74;135.07;180.74
15.10.2022 20:00;186.33;186.33;24.72;186.33
15.10.2022 21:00;161.76;161.76;19.35;161.76
15.10.2022 22:00;142.95;142.95;18.73;142.95
15.10.2022 23:00;100.8;100.8;16.58;100.8
16.10.2022 00:00;50.09;50.09;14.49;50.09
16.10.2022 01:00;85.09;85.09;15.25;85.09
16.10.2022 02:00;86.34;86.34;15.62;73.92
16.10.2022 03:00;83.92;83.92;15.56;61.1
16.10.2022 04:00;81.47;81.47;16.01;81.47
16.10.2022 05:00;85.4;85.4;16.92;68.93
16.10.2022 06:00;89.21;89.21;17.57;89.21
16.10.2022 07:00;64.06;64.06;18.2;64.06
16.10.2022 08:00;99.7;99.7;18.9;98.37
16.10.2022 09:00;105.33;105.33;20.98;105.33
16.10.2022 10:00;101.66;101.66;21.46;101.66
16.10.2022 11:00;91;91;20.96;91
16.10.2022 12:00;88.78;88.78;19.94;88.78
16.10.2022 13:00;90.23;90.23;18.24;90.23
16.10.2022 14:00;75.24;75.24;13.38;75.24
16.10.2022 15:00;80.02;80.02;16.34;80.02
16.10.2022 16:00;84.21;84.21;17.19;84.21
16.10.2022 17:00;136.06;136.06;17.39;136.06
16.10.2022 18:00;169.37;169.37;18.94;169.37
16.10.2022 19:00;233.39;233.39;20.55;233.39
16.10.2022 20:00;254.99;254.99;19.54;254.99
16.10.2022 21:00;191.66;191.66;18.35;191.66
16.10.2022 22:00;98.32;98.32;18.81;98.32
16.10.2022 23:00;17.69;17.69;17.69;17.69
17.10.2022 00:00;16.77;16.77;16.77;16.77
17.10.2022 01:00;20.21;20.21;20.21;20.21
17.10.2022 02:00;39.99;39.99;39.99;39.99
17.10.2022 03:00;39.99;39.99;39.99;39.99
17.10.2022 04:00;61.77;61.77;61.77;61.77
17.10.2022 05:00;109.97;109.97;94.66;94.66
17.10.2022 06:00;159.18;159.18;130.07;130.07
17.10.2022 07:00;200.02;200.02;138.26;138.26
17.10.2022 08:00;337.15;337.15;125.6;125.6
17.10.2022 09:00;413.51;413.51;169.24;169.24
17.10.2022 10:00;301.59;301.59;156.26;156.26
17.10.2022 11:00;177.64;177.64;125.24;125.24
17.10.2022 12:00;130.43;130.43;128.92;128.92
17.10.2022 13:00;120.11;120.11;117.49;117.49
17.10.2022 14:00;121.66;121.66;115.03;115.03
17.10.2022 15:00;127.56;127.56;120.31;125.94
17.10.2022 16:00;149.62;149.62;136.03;136.03
17.10.2022 17:00;200;200;148.37;200
17.10.2022 18:00;261.09;261.09;137.69;261.09
17.10.2022 19:00;300;300;154.82;300
17.10.2022 20:00;284.34;284.34;121.42;284.34
17.10.2022 21:00;298.33;298.33;39.99;298.33
17.10.2022 22:00;245.17;245.17;60.01;245.17
17.10.2022 23:00;150.61;150.61;86.71;125.99
18.10.2022 00:00;143.8;143.8;50.01;98.36
18.10.2022 01:00;141.64;141.64;24.24;97.81
18.10.2022 02:00;135.71;135.71;62.7;97.81
18.10.2022 03:00;140.35;140.35;95.59;97.82
18.10.2022 04:00;139.95;139.95;97.88;97.88
18.10.2022 05:00;150.46;150.46;115.44;125.13
18.10.2022 06:00;161.79;161.79;161.79;161.79
18.10.2022 07:00;220.09;220.09;182.37;220.09
18.10.2022 08:00;269.15;269.15;208.1;269.15
18.10.2022 09:00;283.3;283.3;226.47;283.3
18.10.2022 10:00;245.08;245.08;205.64;245.08
18.10.2022 11:00;202.38;202.38;202.38;202.38
18.10.2022 12:00;180.36;180.36;180.36;180.36
18.10.2022 13:00;167.92;167.92;167.92;167.92
18.10.2022 14:00;154.05;154.05;154.05;154.05
18.10.2022 15:00;152.55;152.55;152.55;152.55
18.10.2022 16:00;200.13;200.13;176.2;200.13
18.10.2022 17:00;213.27;213.27;130;213.27
18.10.2022 18:00;227.64;227.64;119.91;227.64
18.10.2022 19:00;305.33;305.33;150.4;305.33
18.10.2022 20:00;281.23;281.23;124.51;281.23
18.10.2022 21:00;235.52;235.52;70;235.52
18.10.2022 22:00;176.44;176.44;81.74;176.44
18.10.2022 23:00;143.55;143.55;60.83;134.73
19.10.2022 00:00;132.28;132.28;15.99;97.81
19.10.2022 01:00;139.73;139.73;16;94.34
19.10.2022 02:00;125.18;125.18;15.71;94.31
19.10.2022 03:00;121.42;121.42;15.76;15.76
19.10.2022 04:00;125.15;125.15;16.04;16.04
19.10.2022 05:00;133.29;133.29;63.19;94.32
19.10.2022 06:00;148.04;148.04;102.81;125.37
19.10.2022 07:00;169.72;169.72;156.86;156.86
19.10.2022 08:00;240.21;240.21;185.4;240.21
19.10.2022 09:00;249.04;249.04;199.6;249.04
19.10.2022 10:00;212.32;212.32;195.05;195.05
19.10.2022 11:00;183.16;183.16;183.16;183.16
19.10.2022 12:00;174.24;174.24;174.24;174.24
19.10.2022 13:00;158.66;158.66;158.66;158.66
19.10.2022 14:00;148.56;148.56;148.56;148.56
19.10.2022 15:00;143.43;143.43;143.43;143.43
19.10.2022 16:00;157.99;157.99;147.63;147.63
19.10.2022 17:00;169.48;169.48;164.87;169.48
19.10.2022 18:00;194.58;194.58;179.99;194.58
19.10.2022 19:00;243.06;243.06;176.72;243.06
19.10.2022 20:00;240.02;240.02;168.76;240.02
19.10.2022 21:00;240.07;240.07;157.27;240.07
19.10.2022 22:00;166.1;166.1;142.94;165.43
19.10.2022 23:00;160.89;160.89;86.75;125.34
20.10.2022 00:00;143;143;19.72;94.35
20.10.2022 01:00;127.93;127.93;23.08;94.91
20.10.2022 02:00;115.44;115.44;22.94;94.9
20.10.2022 03:00;86.76;86.76;24.76;24.76
20.10.2022 04:00;122.06;122.06;26.27;26.27
20.10.2022 05:00;140.71;140.71;81.66;94.92
20.10.2022 06:00;154.55;154.55;149.9;149.9
20.10.2022 07:00;239.26;239.26;191.38;239.26
20.10.2022 08:00;291.33;291.33;291.33;291.33
20.10.2022 09:00;312.85;312.85;312.85;312.85
20.10.2022 10:00;329.96;329.96;329.96;329.96
20.10.2022 11:00;280.07;280.07;280.07;280.07
20.10.2022 12:00;247.46;247.46;247.46;247.46
20.10.2022 13:00;249.27;249.27;249.27;249.27
20.10.2022 14:00;231.49;231.49;231.49;231.49
20.10.2022 15:00;221.03;221.03;221.03;221.03
20.10.2022 16:00;214.8;214.8;214.8;214.8
20.10.2022 17:00;231.79;231.79;198.27;231.79
20.10.2022 18:00;338.64;346.11;269.12;338.64
20.10.2022 19:00;299.99;299.99;299.99;299.99
20.10.2022 20:00;338.64;338.64;208.71;247.14
20.10.2022 21:00;260.03;260.03;178.7;178.7
20.10.2022 22:00;240.08;240.08;195.02;195.02
20.10.2022 23:00;233.59;233.59;199.4;199.4
21.10.2022 00:00;199.94;199.94;167.99;167.99
21.10.2022 01:00;163.97;163.97;163.97;163.97
21.10.2022 02:00;145.88;145.88;145.88;145.88
21.10.2022 03:00;133.42;133.42;133.42;133.42
21.10.2022 04:00;129.99;129.99;129.99;129.99
21.10.2022 05:00;226.42;226.42;134.72;134.72
21.10.2022 06:00;191.69;191.69;191.69;191.69
21.10.2022 07:00;269.8;269.8;269.8;269.8
21.10.2022 08:00;332.02;332.02;332.02;332.02
21.10.2022 09:00;331.02;331.02;331.02;331.02
21.10.2022 10:00;272.98;272.98;272.98;272.98
21.10.2022 11:00;332.06;332.06;332.06;332.06
21.10.2022 12:00;336.53;336.53;336.53;336.53
21.10.2022 13:00;336.5;336.5;336.5;336.5
21.10.2022 14:00;332.04;332.04;332.04;332.04
21.10.2022 15:00;336.52;336.52;336.52;336.52
21.10.2022 16:00;332.04;332.04;332.04;332.04
21.10.2022 17:00;329.95;329.95;329.95;329.95
21.10.2022 18:00;269.75;269.75;269.75;269.75
21.10.2022 19:00;290.21;290.21;290.21;290.21
21.10.2022 20:00;275.85;275.85;275.85;275.85
21.10.2022 21:00;250.06;250.06;236.47;236.47
21.10.2022 22:00;208.01;208.01;208.01;208.01
21.10.2022 23:00;177.45;177.45;177.45;177.45
22.10.2022 00:00;145.68;145.68;129.99;129.99
22.10.2022 01:00;152.47;152.47;113.71;152.47
22.10.2022 02:00;134.27;134.27;99.99;134.27
22.10.2022 03:00;128.84;128.84;104.98;128.84
22.10.2022 04:00;132.25;132.25;100.89;132.25
22.10.2022 05:00;132.29;132.29;94.58;132.29
22.10.2022 06:00;134.49;134.49;85.31;134.49
22.10.2022 07:00;134.11;134.11;90.04;134.11
22.10.2022 08:00;155.6;155.6;100.1;155.6
22.10.2022 09:00;176.26;176.26;140.83;176.26
22.10.2022 10:00;181;181;142.11;142.11
22.10.2022 11:00;190.88;190.88;140.01;140.01
22.10.2022 12:00;189.6;189.6;127.69;127.69
22.10.2022 13:00;176.36;176.36;99.98;99.98
22.10.2022 14:00;170.28;170.28;99.92;99.92
22.10.2022 15:00;163.15;163.15;83.38;135.5
22.10.2022 16:00;156.82;156.82;58.71;156.82
22.10.2022 17:00;166.92;166.92;50.86;166.92
22.10.2022 18:00;188.25;188.25;99.91;188.25
22.10.2022 19:00;188.32;188.32;140;188.32
22.10.2022 20:00;187.48;187.48;119.97;187.48
22.10.2022 21:00;177.84;177.84;80.01;177.84
22.10.2022 22:00;143;143;87.68;143
22.10.2022 23:00;137.01;137.01;45.18;135.56
23.10.2022 00:00;132.42;132.42;29;132.42
23.10.2022 01:00;110.66;110.66;33.29;110.66
23.10.2022 02:00;99.15;99.15;30.93;99.15
23.10.2022 03:00;93.54;93.54;29.8;93.54
23.10.2022 04:00;90;90;28.67;90
23.10.2022 05:00;91.87;91.87;30.74;91.87
23.10.2022 06:00;88.62;88.62;37.73;88.62
23.10.2022 07:00;103.61;103.61;30.69;103.61
23.10.2022 08:00;109.71;109.71;34.46;109.71
23.10.2022 09:00;121.55;121.55;47.48;121.55
23.10.2022 10:00;114.88;114.88;59.6;114.88
23.10.2022 11:00;96;96;85.8;96
23.10.2022 12:00;133.01;133.01;90.99;133.01
23.10.2022 13:00;94.87;94.87;75.33;94.87
23.10.2022 14:00;94.81;94.81;64.49;94.81
23.10.2022 15:00;94.81;94.81;61.51;94.81
23.10.2022 16:00;106.88;106.88;61.63;106.88
23.10.2022 17:00;131.42;131.42;83.17;131.42
23.10.2022 18:00;150.79;150.79;92.37;150.79
23.10.2022 19:00;165.15;165.15;96.41;165.15
23.10.2022 20:00;167.72;167.72;81.99;167.72
23.10.2022 21:00;152.68;152.68;70.99;152.68
23.10.2022 22:00;141.13;141.13;85.23;141.13
23.10.2022 23:00;123.6;123.6;61.12;123.6
24.10.2022 00:00;109.36;109.36;61.39;109.36
24.10.2022 01:00;54.45;54.45;49.67;54.45
24.10.2022 02:00;64.59;64.59;48.38;64.59
24.10.2022 03:00;44.37;44.37;37.17;44.37
24.10.2022 04:00;42.09;42.09;42.09;42.09
24.10.2022 05:00;88.51;88.51;88.51;88.51
24.10.2022 06:00;175.43;175.43;175.43;175.43
24.10.2022 07:00;293.23;293.23;293.23;293.23
24.10.2022 08:00;299.02;299.02;299.02;299.02
24.10.2022 09:00;300.05;300.05;300.05;300.05
24.10.2022 10:00;279.25;279.25;279.25;279.25
24.10.2022 11:00;246.1;246.1;246.1;246.1
24.10.2022 12:00;245.06;245.06;245.06;245.06
24.10.2022 13:00;272.71;272.71;272.71;272.71
24.10.2022 14:00;240.37;240.37;240.37;240.37
24.10.2022 15:00;213.36;213.36;213.36;213.36
24.10.2022 16:00;245.04;245.04;245.04;245.04
24.10.2022 17:00;225.04;225.04;225.04;225.04
24.10.2022 18:00;300;300;300;300
24.10.2022 19:00;327.08;327.08;327.08;327.08
24.10.2022 20:00;299.04;299.04;299.04;299.04
24.10.2022 21:00;219.07;219.07;219.07;219.07
24.10.2022 22:00;192.97;192.97;192.97;192.97
24.10.2022 23:00;144.06;144.06;144.06;144.06
25.10.2022 00:00;104.98;104.98;104.98;104.98
25.10.2022 01:00;168.85;168.85;168.85;168.85
25.10.2022 02:00;109.53;109.53;109.53;109.53
25.10.2022 03:00;97.22;97.22;97.22;97.22
25.10.2022 04:00;94;94;94;94
25.10.2022 05:00;130;130;130;130
25.10.2022 06:00;135.07;135.07;135.07;135.07
25.10.2022 07:00;181.08;181.08;181.08;181.08
25.10.2022 08:00;225.01;225.01;180.53;180.53
25.10.2022 09:00;225.1;225.1;186.8;225.1
25.10.2022 10:00;203.34;203.34;191.55;203.34
25.10.2022 11:00;199.92;199.92;199.92;199.92
25.10.2022 12:00;190.17;190.17;190.17;190.17
25.10.2022 13:00;193.57;193.57;190.64;193.57
25.10.2022 14:00;178.7;178.7;178.7;178.7
25.10.2022 15:00;150.77;150.77;150.77;150.77
25.10.2022 16:00;147.76;147.76;147.76;147.76
25.10.2022 17:00;155.96;155.96;129.99;135.67
25.10.2022 18:00;212.92;212.92;149;212.92
25.10.2022 19:00;225.02;225.02;171.03;225.02
25.10.2022 20:00;232.14;232.14;141.12;141.12
25.10.2022 21:00;175.04;175.04;77.18;91.06
25.10.2022 22:00;134.13;134.13;87.1;125.96
25.10.2022 23:00;124.04;124.04;85.33;91.04
26.10.2022 00:00;80.08;80.08;55.84;55.84
26.10.2022 01:00;98.24;98.24;58.3;98.24
26.10.2022 02:00;91.66;91.66;55.19;91.66
26.10.2022 03:00;88.5;88.5;55.69;88.5
26.10.2022 04:00;90.28;90.28;58.08;90.28
26.10.2022 05:00;97.86;97.86;97.86;97.86
26.10.2022 06:00;129.52;129.52;129.52;129.52
26.10.2022 07:00;180.48;180.48;180.48;180.48
26.10.2022 08:00;178.93;178.93;178.93;178.93
26.10.2022 09:00;179.83;179.83;179.83;179.83
26.10.2022 10:00;179.04;179.04;179.04;179.04
26.10.2022 11:00;179.99;179.99;179.99;179.99
26.10.2022 12:00;180;180;180;180
26.10.2022 13:00;174.51;174.51;174.51;174.51
26.10.2022 14:00;164;164;164;164
26.10.2022 15:00;177.95;177.95;177.95;177.95
26.10.2022 16:00;179.29;179.29;179.29;179.29
26.10.2022 17:00;178.48;178.48;178.48;178.48
26.10.2022 18:00;177.61;177.61;177.61;177.61
26.10.2022 19:00;182.07;182.07;182.07;182.07
26.10.2022 20:00;180.59;180.59;180.59;180.59
26.10.2022 21:00;169.1;169.1;169.1;169.1
26.10.2022 22:00;161.94;161.94;161.94;161.94
26.10.2022 23:00;146.49;146.49;146.49;146.49
27.10.2022 00:00;129.99;129.99;129.99;129.99
27.10.2022 01:00;130.01;130.01;130.01;130.01
27.10.2022 02:00;113.94;113.94;113.94;113.94
27.10.2022 03:00;105.19;105.19;105.19;105.19
27.10.2022 04:00;111.8;111.8;111.8;111.8
27.10.2022 05:00;123.07;123.07;123.07;123.07
27.10.2022 06:00;180;180;180;180
27.10.2022 07:00;198.75;198.75;198.75;198.75
27.10.2022 08:00;202.88;202.88;202.88;202.88
27.10.2022 09:00;214.62;214.62;214.62;214.62
27.10.2022 10:00;195.08;195.08;195.08;195.08
27.10.2022 11:00;215.02;215.02;215.02;215.02
27.10.2022 12:00;188.03;188.03;188.03;188.03
27.10.2022 13:00;207.74;207.74;207.74;207.74
27.10.2022 14:00;198.24;198.24;198.24;198.24
27.10.2022 15:00;182.17;182.17;182.17;182.17
27.10.2022 16:00;168.46;168.46;168.46;168.46
27.10.2022 17:00;167.69;167.69;160.11;167.69
